,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,sold
681,2,3,0.24025338122776266,23,31,-0.802320784084273,-0.7263897834399132,44,4,-0.2696075282626288,-1.0084118264506423,0
682,4,1,0.24025338122776266,30,97,1.3550902875001938,0.06798904629493698,73,4,1.4028961110364109,1.3216682133771085,1
683,7,3,1.110753552529327,27,91,-0.802320784084273,0.06798904629493698,99,4,0.5232830859235825,-0.6086431921664693,1
684,10,0,-0.9374821446508234,32,117,-0.08318376022278404,1.6567467057646377,29,4,-1.099664889988819,0.5335529057883105,0
685,4,1,0.24025338122776266,30,60,1.3550902875001938,0.06798904629493698,104,4,1.7497857547428786,2.4106808055208693,1
686,7,3,0.24025338122776266,23,51,-0.802320784084273,1.5822736904769952,98,4,-0.2696075282626288,-0.7319860932943612,0
687,4,3,0.24025338122776266,23,91,-0.802320784084273,-1.51456252856746,92,4,0.15161561052379613,-0.8275593517907273,1
688,7,3,1.110753552529327,27,98,-0.44275227215352847,-1.5083564439601564,23,4,0.7091168236234757,-0.7942500580841211,0
689,10,3,0.24025338122776266,23,111,-0.802320784084273,1.5822736904769952,94,4,0.027726452057200486,-1.1526140838174332,0
690,0,3,-0.5790408976442973,23,111,-0.802320784084273,0.06798904629493698,94,3,-0.7775530779756706,-1.0712326118381552,1
691,10,3,-0.5790408976442973,30,51,-0.802320784084273,0.06798904629493698,59,4,-0.46783018180918184,-0.6086431921664693,0
692,7,5,1.110753552529327,30,6,-0.08318376022278404,1.5822736904769952,67,4,1.3161737001097942,1.1174863834164674,1
693,10,0,-0.5790408976442973,26,12,-0.08318376022278404,0.06798904629493698,59,4,-0.8147198255156494,2.091222834374142,0
694,16,3,-0.9374821446508234,27,51,-0.08318376022278404,0.06798904629493698,59,4,-0.7156084987423729,-0.2174410286169572,0
695,0,2,-1.8079823159523878,23,40,-0.802320784084273,0.06798904629493698,72,4,-0.8394976572089685,-1.2225735948171634,1
696,10,0,-0.5790408976442973,14,12,1.3550902875001938,1.6567467057646377,59,4,-0.8642754889022877,0.8904891863991792,0
697,2,0,-1.3471292840868538,14,74,-0.802320784084273,0.06798904629493698,14,3,-1.0872759741421596,-0.6514755458397736,0
698,16,4,-0.9374821446508234,14,38,1.3550902875001938,1.6567467057646377,56,4,-0.8890533205956065,1.0732405620719438,0
700,4,1,0.24025338122776266,30,97,-0.08318376022278404,-1.51456252856746,69,4,0.59761658100354,-0.4373137774732524,0
701,10,3,0.24025338122776266,30,46,-0.802320784084273,0.06798904629493698,37,4,0.15161561052379613,-1.0369667288995117,1
702,10,3,0.24025338122776266,23,85,-0.08318376022278404,-1.51456252856746,52,4,0.15161561052379613,-0.9941343752262077,1
703,10,3,0.24025338122776266,30,51,-0.802320784084273,0.06798904629493698,59,4,0.027726452057200486,-0.7193648264119609,0
704,10,3,0.24025338122776266,23,91,-0.802320784084273,1.5822736904769952,56,4,-0.22005186487599082,-0.9641517276548945,1
705,4,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,59,4,0.126837778830477,-0.4715796604118958,1
706,0,0,-0.9374821446508234,32,45,-1.3416735519803895,0.06798904629493698,29,4,-0.5917193402757772,-0.18031965543342687,0
707,10,5,0.24025338122776266,30,38,1.3550902875001938,1.6567467057646377,21,0,0.126837778830477,1.0418301693781873,0
708,10,3,-0.5790408976442973,30,42,-0.08318376022278404,0.06798904629493698,56,4,-0.3439410233425862,0.09380740807572034,0
709,7,3,1.110753552529327,27,70,-0.44275227215352847,-1.5083564439601564,37,4,0.7834503187034332,-0.6714497001027577,1
710,10,1,0.24025338122776266,27,6,-0.08318376022278404,0.06798904629493698,10,4,0.5232830859235825,0.1766166251774418,0
711,4,3,-0.5790408976442973,30,114,-0.08318376022278404,0.06798904629493698,58,6,-0.5421636768891392,-0.05182259441351423,1
712,4,3,0.24025338122776266,30,51,-0.08318376022278404,-1.51456252856746,59,6,-0.1209405381027143,-0.5700940738604956,1
713,2,3,-0.5790408976442973,30,31,-0.802320784084273,0.06798904629493698,44,4,-0.7156084987423729,-1.1811689862663026,0
714,4,3,0.24025338122776266,30,90,1.3550902875001938,1.6567467057646377,59,4,-0.18288511733601212,0.43026982363074945,0
715,10,3,-0.5790408976442973,27,51,-0.08318376022278404,0.06798904629493698,25,4,-0.2572186124159692,-0.38295952066182937,0
716,4,3,0.24025338122776266,30,90,-0.08318376022278404,0.06798904629493698,59,4,-0.22005186487599082,0.07667446660639862,0
717,10,3,0.24025338122776266,23,28,-0.802320784084273,1.5822736904769952,4,4,0.1392266946771363,-1.1811689862663026,1
718,12,3,-0.5790408976442973,24,19,-0.802320784084273,-1.3221739057410509,68,4,-0.8394976572089685,-1.2282845753069376,1
719,7,3,1.110753552529327,30,12,-0.08318376022278404,0.06798904629493698,58,4,0.6843389919301566,0.10665711417771152,0
720,10,4,-0.5790408976442973,25,38,9.984734573838061,1.6567467057646377,56,4,-1.1244427216821382,0.8014550005636041,0
721,7,0,-0.9374821446508234,36,51,-0.08318376022278404,0.06798904629493698,59,4,-0.6164971719690964,-0.4121854633182472,1
722,10,4,-0.5790408976442973,27,51,-0.08318376022278404,0.06798904629493698,59,4,-0.9386089839822448,0.5335529057883105,0
723,4,1,1.110753552529327,38,6,4.23163838294615,0.06798904629493698,104,4,2.82762143340226,3.6180534683151935,0
724,11,1,1.110753552529327,30,6,-0.08318376022278404,0.06798904629493698,10,4,0.7710614028567738,0.31864870995811867,0
725,10,3,0.24025338122776266,23,51,-0.802320784084273,-1.51456252856746,59,4,-0.22005186487599082,-0.9071846972693999,1
727,4,0,-0.9374821446508234,14,14,-0.802320784084273,-1.51456252856746,59,4,-0.45544126596252227,-0.6800304482886431,1
728,4,3,0.24025338122776266,23,51,-0.08318376022278404,-1.51456252856746,34,6,0.3002826006837104,-0.764952728171581,1
729,7,3,0.24025338122776266,30,10,-0.802320784084273,-1.51456252856746,98,4,0.027726452057200486,-0.9084696678795992,0
730,0,1,1.110753552529327,27,7,1.3550902875001938,0.06798904629493698,73,4,2.629398779855707,1.1560497791736657,0
731,4,3,0.24025338122776266,23,51,0.6359532636387049,-1.51456252856746,59,4,0.21356018975709368,-0.6800304482886431,1
732,7,3,0.24025338122776266,30,2,-0.44275227215352847,0.06798904629493698,98,4,0.027726452057200486,-0.6786027031661996,0
733,0,3,0.24025338122776266,23,51,-0.802320784084273,1.5822736904769952,59,4,0.3993939274569869,-0.8085275093085558,1
734,10,3,-0.9374821446508234,27,51,-0.08318376022278404,0.06798904629493698,59,4,-0.7899419938223302,-0.23600171520872235,0
735,10,3,0.24025338122776266,30,12,-0.802320784084273,-1.51456252856746,59,4,-0.28199644410928837,-0.4944235823709913,1
736,7,5,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,50,4,0.6471722443901782,1.8470784184363076,1
737,4,0,-0.9374821446508234,14,45,-0.08318376022278404,-1.51456252856746,29,4,-0.653663919509075,-0.6657529970642084,1
738,11,1,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,73,4,-0.3439410233425862,1.383746571300951,1
739,0,3,0.24025338122776266,23,91,-0.802320784084273,1.5822736904769952,56,4,0.3993939274569869,-1.0201193364546788,0
740,4,3,0.24025338122776266,30,12,-0.08318376022278404,0.06798904629493698,105,4,-0.09616270640939516,0.11665133003481583,1
741,4,3,0.24025338122776266,23,91,-0.08318376022278404,0.06798904629493698,56,4,-0.09616270640939516,-0.6571865263295475,1
742,16,3,-0.5790408976442973,32,51,-0.08318376022278404,0.06798904629493698,59,4,-1.0253313949088618,0.5849517301962757,1
743,10,0,-0.5790408976442973,14,51,-0.08318376022278404,0.06798904629493698,59,4,-0.46783018180918184,-0.18031965543342687,1
744,10,5,0.24025338122776266,8,13,1.3550902875001938,-1.51456252856746,21,4,0.5232830859235825,3.103494126186565,1
745,0,3,-0.5790408976442973,23,37,-1.1618892960150173,0.06798904629493698,68,3,-0.492608013502501,-1.1354811423481115,1
746,15,4,-0.9374821446508234,30,12,1.3550902875001938,0.06798904629493698,59,4,-1.570443692161882,0.7477146741548317,0
748,4,3,-0.5790408976442973,23,51,-0.08318376022278404,0.06798904629493698,59,4,-0.5917193402757772,0.002017674153829303,0
749,7,5,1.110753552529327,27,65,1.3550902875001938,0.06798904629493698,39,0,1.1427288782565603,4.659736309649953,0
750,10,2,-1.8079823159523878,21,37,-0.802320784084273,-0.7263897834399132,68,4,-0.8394976572089685,-0.9284580995938078,0
751,7,3,0.24025338122776266,30,4,-0.08318376022278404,0.06798904629493698,56,4,-0.29438535995594795,1.106078699888144,0
752,2,3,0.24025338122776266,23,42,-0.802320784084273,-1.51456252856746,90,4,0.461338506690285,-0.7799726068596864,1
754,2,3,0.24025338122776266,23,12,-0.802320784084273,0.06798904629493698,59,4,0.3622271799170085,-0.39319645318974905,1
755,10,0,-0.9374821446508234,1,21,-0.08318376022278404,0.06798904629493698,82,4,-0.963386815675564,0.10522936905526808,1
756,7,3,0.24025338122776266,27,97,-0.08318376022278404,0.06798904629493698,69,4,0.15161561052379613,-0.0375451431890794,0
757,7,5,0.24025338122776266,30,7,-0.08318376022278404,0.06798904629493698,78,0,0.6347833285435184,0.6220731033798059,0
758,4,1,0.24025338122776266,8,6,1.3550902875001938,0.06798904629493698,104,4,2.901954928482217,2.4895494460846463,1
759,0,3,0.24025338122776266,23,51,-0.802320784084273,0.06798904629493698,59,4,0.027726452057200486,-0.7514177044108168,1
760,10,1,0.24025338122776266,27,6,-0.08318376022278404,0.06798904629493698,69,4,0.5232830859235825,-0.11036014443369659,0
761,4,4,-1.3471292840868538,30,13,1.3550902875001938,0.06798904629493698,59,4,-1.1120538058354787,1.0475411498679614,0
762,6,4,-1.449541068945861,17,43,-0.08318376022278404,0.06798904629493698,53,3,-1.211165132608755,0.6192176131349191,0
763,2,4,-0.9374821446508234,31,51,-0.08318376022278404,0.06798904629493698,59,4,-1.0872759741421596,0.005287210484224883,1
764,4,3,-0.9374821446508234,23,91,-0.802320784084273,1.5822736904769952,56,4,-0.5297747610424797,-0.3944814237999481,0
765,0,3,-0.9374821446508234,23,109,-0.802320784084273,-0.7263897834399132,56,4,-0.5917193402757772,-0.6714639775539822,0
766,2,3,1.110753552529327,23,59,-0.802320784084273,-1.51456252856746,25,4,0.8949505613233689,-0.9351113918643943,0
767,4,1,0.24025338122776266,37,7,1.3550902875001938,0.06798904629493698,1,4,0.795839234550093,-0.0375451431890794,1
768,15,4,-0.9374821446508234,14,12,-0.08318376022278404,0.06798904629493698,59,4,-0.9509978998289044,0.6763274180326581,0
769,0,3,0.24025338122776266,23,59,-0.802320784084273,-1.51456252856746,84,6,0.027726452057200486,-1.1811689862663026,0
770,4,3,0.24025338122776266,30,12,1.3550902875001938,0.06798904629493698,34,4,0.2755047689903912,0.07991544803434529,0
771,15,0,-0.06698197334925972,14,12,1.3550902875001938,0.06798904629493698,48,4,-0.45544126596252227,0.961876442521353,1
772,16,3,-0.5790408976442973,13,109,-0.802320784084273,-0.7263897834399132,56,4,-0.405885602575884,-0.15033700786211399,0
773,4,1,0.24025338122776266,30,6,-0.08318376022278404,-1.51456252856746,69,4,0.6719500760834973,-0.0375451431890794,0
775,2,0,0.24025338122776266,14,12,0.6359532636387049,-1.5083564439601564,105,4,0.2755047689903912,-0.4087588750243829,1
776,10,3,0.24025338122776266,38,49,1.3550902875001938,1.6567467057646377,39,0,0.5232830859235825,1.7771189074365772,1
777,0,3,-0.5790408976442973,27,14,-0.802320784084273,-0.7263897834399132,59,4,-0.3439410233425862,-0.6985911348804082,0
778,14,1,-0.5790408976442973,30,6,1.3550902875001938,1.6567467057646377,73,4,-0.158107285642693,2.5323960772091754,0
779,2,3,0.24025338122776266,6,23,-0.08318376022278404,-0.7263897834399132,84,4,-0.09616270640939516,-0.7758321460046003,1
780,4,1,1.110753552529327,27,6,4.23163838294615,0.06798904629493698,12,4,2.901954928482217,3.517254662670684,0
781,2,1,1.110753552529327,27,7,1.3550902875001938,0.06798904629493698,104,4,2.753287938322302,1.7485640049877076,0
782,16,4,-0.5790408976442973,27,58,1.3550902875001938,1.6567467057646377,33,4,-0.7527752462823516,0.9119053632358313,0
783,10,3,0.24025338122776266,23,52,-0.08318376022278404,-1.51456252856746,64,4,0.15161561052379613,-1.136908887470555,1
784,10,4,-0.5790408976442973,30,12,1.3550902875001938,1.6567467057646377,59,4,-0.46783018180918184,1.6757490037430904,0
785,11,1,-0.5790408976442973,27,6,1.3550902875001938,0.06798904629493698,73,4,-0.5917193402757772,1.0932289937861526,1
786,11,1,0.24025338122776266,30,97,-0.08318376022278404,0.06798904629493698,69,4,0.15161561052379613,-0.05182259441351423,0
787,10,1,0.24025338122776266,27,6,-0.802320784084273,-1.51456252856746,69,4,0.3993939274569869,-0.18031965543342687,1
788,0,1,1.110753552529327,27,6,1.3550902875001938,0.06798904629493698,73,4,2.629398779855707,1.6757490037430904,0
789,4,1,0.24025338122776266,30,97,-0.08318376022278404,0.06798904629493698,69,4,0.6719500760834973,-0.20030808714763548,1
790,2,1,0.24025338122776266,30,6,-0.08318376022278404,0.06798904629493698,8,4,0.2011712739104344,0.30511368619735446,0
791,17,3,-0.5790408976442973,6,31,-0.802320784084273,0.06798904629493698,44,4,-1.0624981424488404,-1.316947547410677,1
792,10,0,-0.9374821446508234,32,12,-0.08318376022278404,1.6567467057646377,59,4,-0.8766644047489469,1.2060208584591874,1
793,10,0,0.24025338122776266,14,51,-0.08318376022278404,0.06798904629493698,103,4,0.002948620363881357,-0.237429460331166,1
794,1,4,-1.6031587462343726,0,71,-0.08318376022278404,0.06798904629493698,17,8,-1.434165617848627,0.056686034892189825,0
795,10,0,-0.5790408976442973,29,51,-0.08318376022278404,0.06798904629493698,59,4,-0.8147198255156494,1.720009102538838,1
796,2,3,-0.5790408976442973,23,31,-0.802320784084273,0.06798904629493698,44,4,-0.5545525927357988,-1.1797412411438593,0
797,4,3,0.24025338122776266,23,51,-0.08318376022278404,-0.7263897834399132,59,4,-0.158107285642693,-0.45016348357524355,0
798,10,0,-0.6302467900738009,32,12,-0.08318376022278404,0.06798904629493698,59,4,-0.8642754889022877,0.3193911374217893,1
799,4,3,0.24025338122776266,30,91,-0.08318376022278404,0.06798904629493698,96,4,-0.09616270640939516,-0.5515333872687304,0
800,7,5,0.24025338122776266,30,6,-0.08318376022278404,0.06798904629493698,50,4,1.3161737001097942,1.341513870579073,1
801,2,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,59,4,0.3622271799170085,-0.0375451431890794,1
802,4,4,-0.9374821446508234,30,51,-0.08318376022278404,0.06798904629493698,59,4,-0.9757757315222234,0.5335529057883105,1
803,4,3,0.24025338122776266,5,97,-0.08318376022278404,0.06798904629493698,69,4,-0.021829211329437773,0.8904891863991792,1
804,4,2,-1.8079823159523878,23,59,-0.802320784084273,-0.7263897834399132,84,4,-0.5545525927357988,-0.544394661656513,0
805,7,2,-1.3471292840868538,23,90,-0.08318376022278404,0.06798904629493698,59,4,-1.0129424790622021,0.37650094231952824,0
806,16,3,0.24025338122776266,23,109,-0.802320784084273,1.5822736904769952,56,4,0.027726452057200486,-0.49299583724854784,0
807,7,3,0.24025338122776266,23,113,-0.08318376022278404,-1.5083564439601564,28,4,-0.0466070430227569,-0.7085853507375125,1
808,4,1,0.24025338122776266,38,6,1.3550902875001938,1.6567467057646377,10,4,0.6719500760834973,0.7905470278281358,0
809,10,3,0.24025338122776266,30,51,-0.802320784084273,-1.51456252856746,3,4,0.3993939274569869,-0.7371402531863821,0
810,7,1,1.110753552529327,27,6,0.6359532636387049,-1.51456252856746,109,4,2.0595086509093674,0.8904891863991792,1
811,11,1,1.110753552529327,30,6,1.3550902875001938,0.06798904629493698,104,4,1.0188397197899646,1.8413674379465332,0
812,15,4,-0.9374821446508234,30,51,-0.08318376022278404,0.06798904629493698,59,4,-1.570443692161882,0.5335529057883105,1
813,4,3,0.24025338122776266,30,12,-0.08318376022278404,-1.51456252856746,71,4,-0.1209405381027143,-0.23457397008627892,1
814,4,3,0.24025338122776266,30,51,-0.08318376022278404,0.06798904629493698,102,4,0.126837778830477,-0.4789896575973773,0
815,10,4,-0.5790408976442973,30,12,-0.08318376022278404,0.06798904629493698,59,4,-0.9386089839822448,1.0475411498679614,0
816,14,4,-1.3471292840868538,28,72,1.3550902875001938,1.6567467057646377,59,4,-0.9757757315222234,0.961876442521353,1
817,7,2,-1.8079823159523878,23,37,-0.802320784084273,0.06798904629493698,68,3,-1.0501092266021808,-1.0569551606137204,1
818,4,1,1.110753552529327,27,6,1.3550902875001938,0.06798904629493698,73,4,2.82762143340226,1.969893053868895,1
819,4,3,-0.5790408976442973,23,109,-0.802320784084273,1.5822736904769952,56,4,-0.39349668672922444,-0.5286894653096347,1
820,10,3,0.24025338122776266,23,91,-0.802320784084273,1.5822736904769952,56,4,0.027726452057200486,-0.9071846972693999,1
821,16,4,-0.5790408976442973,23,51,-0.802320784084273,-0.7263897834399132,59,4,-1.0253313949088618,-0.050394849291070784,1
822,10,4,-0.5790408976442973,27,12,-0.08318376022278404,1.6567467057646377,59,4,-1.1739983850687765,1.9612980282317853,0
823,11,1,0.24025338122776266,30,97,-0.08318376022278404,0.06798904629493698,69,4,0.3993939274569869,0.10522936905526808,1
824,10,4,-0.5790408976442973,27,51,-0.08318376022278404,0.06798904629493698,59,4,-1.1739983850687765,1.070385071827057,1
825,16,3,-0.5790408976442973,23,101,-0.802320784084273,-0.7263897834399132,94,4,-0.405885602575884,-0.8941922166551642,0
826,2,0,-0.9374821446508234,18,51,-0.08318376022278404,0.06798904629493698,59,4,-1.211165132608755,0.3322408435237807,1
827,4,3,-0.5790408976442973,23,91,-0.802320784084273,1.5822736904769952,56,4,-0.39349668672922444,-0.7714061361250255,1
828,0,2,-1.8079823159523878,13,37,-0.802320784084273,0.06798904629493698,68,3,-0.9014422364422661,-1.0997875142870246,1
829,0,3,-0.5790408976442973,27,14,-0.08318376022278404,-0.7263897834399132,59,4,-0.7156084987423729,-0.7228628019619473,0
830,14,1,1.110753552529327,5,60,4.23163838294615,1.6567467057646377,38,4,1.7497857547428786,6.244533395562209,0
831,10,4,-0.5790408976442973,25,58,1.3550902875001938,1.6567467057646377,56,4,-1.211165132608755,1.3901999792543953,1
832,2,3,0.24025338122776266,30,51,-0.802320784084273,-1.51456252856746,43,6,0.027726452057200486,-0.8656373142062949,1
833,10,3,-0.5790408976442973,30,109,-0.08318376022278404,0.06798904629493698,56,4,-0.46783018180918184,0.08666868246350293,0
834,10,3,-0.5790408976442973,27,90,-0.08318376022278404,0.06798904629493698,59,4,-0.9386089839822448,0.7491424192772752,1
835,4,1,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,104,4,1.4028961110364109,2.3548274163308807,1
836,2,1,1.110753552529327,30,6,1.3550902875001938,0.06798904629493698,104,4,1.0188397197899646,1.8470784184363076,0
837,16,3,0.24025338122776266,23,14,-0.802320784084273,1.5822736904769952,59,4,-0.09616270640939516,-0.6514755458397736,1
838,10,3,-0.5790408976442973,23,75,-0.802320784084273,0.06798904629493698,68,3,-0.7156084987423729,-1.142619867960329,0
839,2,3,0.24025338122776266,30,51,-0.08318376022278404,-0.7263897834399132,59,4,0.2755047689903912,-0.7642674105128081,1
840,2,1,1.110753552529327,30,7,1.3550902875001938,0.06798904629493698,73,4,0.8082281503967522,0.961876442521353,1
841,4,1,1.110753552529327,27,6,4.23163838294615,0.06798904629493698,104,4,2.901954928482217,2.7806666765508714,0
842,7,3,1.110753552529327,11,51,-0.08318376022278404,-1.51456252856746,58,4,0.6843389919301566,-0.3073889713308961,0
843,4,3,0.24025338122776266,23,51,-0.08318376022278404,-0.7263897834399132,59,4,0.126837778830477,-0.5872412927810418,1
844,7,4,-0.5790408976442973,30,38,-0.08318376022278404,1.6567467057646377,56,0,-0.6660528353557346,1.0632463462148398,0
845,4,3,0.24025338122776266,30,12,-0.802320784084273,0.06798904629493698,102,4,0.126837778830477,-0.5515333872687304,0
846,7,0,-1.8079823159523878,21,31,-0.802320784084273,0.06798904629493698,44,3,-0.8394976572089685,-0.7285737824517212,1
847,2,4,-0.9374821446508234,27,109,-0.08318376022278404,1.6567467057646377,32,4,-0.7775530779756706,-0.14177053712745313,1
848,7,0,-0.9374821446508234,14,51,-0.08318376022278404,0.06798904629493698,59,4,-0.988164647368883,1.6443386110493339,0
849,7,4,-0.5790408976442973,30,38,-0.08318376022278404,1.6567467057646377,56,4,-0.6660528353557346,0.4892928069925626,1
850,7,3,0.24025338122776266,23,37,-0.802320784084273,-0.7263897834399132,68,4,-0.2696075282626288,-1.1797412411438593,1
851,2,1,0.24025338122776266,30,6,1.3550902875001938,0.06798904629493698,73,4,0.027726452057200486,1.1046509547657004,0
852,4,3,1.110753552529327,30,12,-0.08318376022278404,-1.51456252856746,34,6,0.9321173088633479,-0.3716375018408526,0
853,10,4,-0.5790408976442973,27,6,-0.08318376022278404,0.06798904629493698,71,4,-0.14571836979603342,1.1103619352554743,1
854,2,3,0.24025338122776266,27,12,-0.08318376022278404,0.06798904629493698,19,4,0.2755047689903912,-0.48300162139144354,0
855,4,3,0.24025338122776266,30,51,-0.08318376022278404,-0.7263897834399132,59,4,-0.22005186487599082,-0.2574178920453746,0
856,2,3,0.24025338122776266,23,59,-0.802320784084273,-1.51456252856746,84,4,-0.09616270640939516,-0.965579472777338,1
857,7,0,-0.9374821446508234,14,13,-0.08318376022278404,0.06798904629493698,59,4,-0.988164647368883,2.0469627355783935,0
858,4,3,-0.9374821446508234,14,109,-0.08318376022278404,-1.51456252856746,56,4,-0.5669415085824581,-0.6800304482886431,1
859,10,3,0.24025338122776266,30,1,-0.802320784084273,-1.51456252856746,56,4,0.15161561052379613,-0.9370245703284685,1
860,10,3,0.24025338122776266,27,51,-0.08318376022278404,-1.51456252856746,59,4,0.2755047689903912,-0.392111366896692,0
861,7,3,0.24025338122776266,30,90,-0.08318376022278404,0.06798904629493698,46,4,-0.29438535995594795,0.3193911374217893,0
862,16,3,-0.9374821446508234,30,51,-0.802320784084273,-0.7263897834399132,59,4,-1.2731097118420527,0.22801544958540695,0
863,10,1,0.24025338122776266,27,97,-0.08318376022278404,-1.51456252856746,69,4,0.5232830859235825,-0.15462024322944432,1
864,4,4,-0.9374821446508234,12,34,1.3550902875001938,1.6567467057646377,5,4,-0.9757757315222234,1.5915120415189252,0
865,7,3,0.24025338122776266,30,109,-0.802320784084273,1.5822736904769952,56,4,-0.009440295482778483,-0.3073889713308961,0
866,16,4,-0.9374821446508234,23,109,-0.08318376022278404,0.06798904629493698,56,4,-1.0872759741421596,-0.04325612367885337,1
867,10,0,-0.9374821446508234,32,12,-0.08318376022278404,0.06798904629493698,59,4,-0.8766644047489469,1.1774659560103176,1
868,0,3,-0.5790408976442973,27,51,-0.08318376022278404,0.06798904629493698,59,4,-0.6412750036624155,-0.31881093231044405,1
869,4,5,0.24025338122776266,30,6,-0.08318376022278404,-1.51456252856746,6,4,0.18878235806377455,0.9318937949500399,1
870,10,3,0.24025338122776266,23,51,-0.802320784084273,1.5822736904769952,59,4,0.3746160957636678,-0.10036592857659228,0
871,10,3,0.24025338122776266,30,91,-0.802320784084273,-1.51456252856746,92,4,0.15161561052379613,-0.922747119104034,1
872,16,3,0.24025338122776266,27,12,-0.08318376022278404,0.06798904629493698,59,4,-0.09616270640939516,0.37507319719708476,0
873,10,3,-0.9374821446508234,27,14,-0.802320784084273,-0.40367338386013035,59,4,-0.7899419938223302,-0.5572443677585042,1
874,15,4,-0.06698197334925972,30,12,1.3550902875001938,0.06798904629493698,105,4,-1.0501092266021808,1.0332636986435266,0
875,4,4,-1.3471292840868538,30,13,-0.08318376022278404,0.06798904629493698,59,4,-0.5917193402757772,0.8062522241750141,1
876,2,3,0.24025338122776266,23,59,-0.802320784084273,-1.51456252856746,84,6,-0.09616270640939516,-1.0369810063507363,0
877,18,4,-0.9374821446508234,27,109,-0.08318376022278404,0.06798904629493698,105,4,-0.988164647368883,-0.2716953432698092,1
878,4,3,0.24025338122776266,30,51,-0.802320784084273,0.06798904629493698,105,4,0.126837778830477,-0.3038196085247875,1
879,7,3,0.24025338122776266,30,51,-0.802320784084273,0.06798904629493698,59,4,-0.0466070430227569,-0.4087588750243829,0
880,7,0,-0.9374821446508234,14,51,-0.802320784084273,0.06798904629493698,59,4,-0.988164647368883,0.8205296753994489,1
881,7,0,0.24025338122776266,21,51,-0.802320784084273,1.5822736904769952,59,4,0.2755047689903912,-0.6289171729051667,1
882,2,3,-0.5278350052147938,23,31,-0.802320784084273,0.06798904629493698,44,4,-0.5297747610424797,-1.1097817301441288,1
883,10,3,0.24025338122776266,27,38,-0.08318376022278404,-1.51456252856746,105,4,0.15161561052379613,-0.6514755458397736,0
884,4,3,0.24025338122776266,23,78,-0.802320784084273,1.5822736904769952,72,4,0.15161561052379613,-1.079799082572816,1
885,7,0,-0.9374821446508234,14,51,-0.802320784084273,0.06798904629493698,59,4,-0.988164647368883,0.961876442521353,0
886,4,3,0.24025338122776266,23,1,-0.802320784084273,-1.51456252856746,96,6,0.126837778830477,-0.9560135804569668,0
887,2,1,1.110753552529327,30,97,0.6359532636387049,0.06798904629493698,69,4,0.15161561052379613,0.3492310104808578,1
888,0,2,-1.8079823159523878,13,37,-0.802320784084273,0.06798904629493698,68,3,-1.0253313949088618,-1.1825967313887462,1
889,10,3,1.110753552529327,11,32,-0.802320784084273,1.5822736904769952,31,4,0.8949505613233689,-1.0655216313483815,0
890,7,3,-0.5790408976442973,30,51,-0.802320784084273,-0.7263897834399132,59,4,-0.158107285642693,0.1994605471365373,1
891,7,0,-0.9374821446508234,12,12,1.3550902875001938,0.06798904629493698,59,4,-0.8147198255156494,0.39077839354396304,0
892,15,4,-0.06698197334925972,30,12,-0.08318376022278404,0.06798904629493698,59,4,-1.1244427216821382,0.8191019302770055,1
893,10,4,-0.5790408976442973,27,51,-0.08318376022278404,0.06798904629493698,59,4,-0.9386089839822448,0.961876442521353,1
894,11,1,1.110753552529327,8,7,1.3550902875001938,0.06798904629493698,73,4,0.4365606749969659,2.1754597965983065,1
895,16,3,-0.9374821446508234,30,51,-0.08318376022278404,0.06798904629493698,59,4,-1.2731097118420527,0.4992870228496671,0
896,4,1,0.24025338122776266,30,6,-0.08318376022278404,-1.51456252856746,74,6,0.6719500760834973,-0.2802618140044701,1
897,7,3,0.24025338122776266,30,12,-0.08318376022278404,-1.51456252856746,58,4,-0.0466070430227569,-0.3216664225553309,0
898,4,3,0.24025338122776266,23,1,-0.802320784084273,-1.51456252856746,96,4,0.126837778830477,-0.7300015275741648,0
899,4,3,0.24025338122776266,30,90,-0.08318376022278404,1.5822736904769952,59,4,-0.22005186487599082,-0.2716953432698092,1
900,4,0,-0.9374821446508234,12,105,-0.08318376022278404,1.6567467057646377,53,4,-1.0377203107555213,1.2675566732365007,1
901,2,1,1.110753552529327,27,54,4.23163838294615,0.06798904629493698,70,4,1.8612859973628144,0.2194489788507459,1
902,4,0,-0.9374821446508234,14,105,1.3550902875001938,0.06798904629493698,53,4,-1.0624981424488404,0.7477146741548317,0
903,10,4,-0.5790408976442973,27,12,-0.08318376022278404,0.06798904629493698,59,4,-1.1739983850687765,1.3188127231322218,1
904,10,3,0.24025338122776266,27,51,-0.08318376022278404,1.6567467057646377,59,4,-0.158107285642693,1.1960123651508583,0
905,9,4,0.24025338122776266,32,12,1.3550902875001938,1.6567467057646377,59,4,-1.235942964302074,1.3901999792543953,0
906,7,2,-1.3471292840868538,30,12,-0.08318376022278404,1.6567467057646377,59,4,-1.0129424790622021,0.510708983829215,1
907,0,3,0.24025338122776266,27,63,-0.802320784084273,0.06798904629493698,72,3,0.15161561052379613,-1.0940765337972507,1
