PCA1,PCA2
-2.310926805818867,-1.8027649061281898
-2.310993754148432,-1.8027063352602692
-2.3105223080864246,-1.8027704572313086
-2.3111252234588155,-1.8025897466845526
-2.3117814854523613,-1.8023968791604925
-2.3113876464030767,-1.8024433155373596
-2.3121700216414873,-1.8022217085013634
-2.313776944622316,-1.8018121981272954
-2.3140209254691544,-1.801713283930261
-2.313830806919976,-1.801713295145752
-2.3143852160602254,-1.801543638516759
-2.3158611854071762,-1.8011639707141671
-2.315697740047317,-1.8011579034686398
-2.3155828009195982,-1.8011407823053498
-2.315547881844871,-1.801105425648471
-2.317768378881249,-1.800556090001395
-2.319629941392075,-1.8000885507040398
-2.320337137209025,-1.7998840760468255
-2.3197371648618854,-1.799977487429216
-2.320136359734171,-1.7998432020438353
-2.3210739344470324,-1.79958622713547
-2.32003743535513,-1.7997791170905126
-2.3191803961292474,-1.7999311105563156
-2.31837427569074,-1.8000715003154728
-2.3184921580862263,-1.8000013222591313
-2.318816173537051,-1.7998841692525325
-2.3189316133052444,-1.7998145478380905
-2.3183316409581054,-1.7999079592204812
-2.317552208987463,-1.8000422670368457
-2.317568223493623,-1.7999953033020795
-2.317557564810464,-1.7999544180283316
-2.3175469061273057,-1.7999135327545837
-2.317431966999588,-1.7998964115912932
-2.317370389286538,-1.7998671300794578
-2.3167970903712343,-1.7999544629455635
-2.3169901373946673,-1.7998671558816828
-2.316955232870937,-1.7998317959088284
-2.316660833877199,-1.799855571234778
-2.316189387815191,-1.7999196932058168
-2.3160768762787365,-1.799902018827135
-2.315911003327614,-1.7998965047970001
-2.31595127846786,-1.7998440123900976
-2.3158896859612965,-1.799814734249504
-2.316034241546102,-1.7997384777321435
-2.317842457435773,-1.7992830954120913
-2.319500314240006,-1.7988619779048698
-2.3206416094529727,-1.7985585778351287
-2.321964792123223,-1.7982137280607577
-2.3238021087934757,-1.7977517140642956
-2.324817290519061,-1.7974770535617577
-2.3241639569997705,-1.7975826252374278
-2.324742611980592,-1.7974074433075409
-2.324785314469585,-1.797354397740514
-2.3245418345057387,-1.797366569304551
-2.3231464156817965,-1.7976412522380718
-2.322650723779217,-1.7977108995100048
-2.324228545736947,-1.7973080208676127
-2.324373101321752,-1.7972317643502531
-2.3238992276684813,-1.7972964395366844
-2.3233501891447466,-1.7973782437859205
-2.3237251236254632,-1.797249487017409
-2.324713632161729,-1.7969809049758891
-2.325343220965956,-1.7967941159128482
-2.3250003157400765,-1.7968289451565604
-2.3245798032589575,-1.7968814600497118
-2.3235433041670546,-1.797074350004755
-2.3226086576859317,-1.7972440291199967
-2.322881739313352,-1.7971384832465522
-2.323101474319618,-1.79704509435041
-2.322935601611012,-1.7970395802650079
-2.3219767092893164,-1.7972147846811444
-2.3209159495633287,-1.797413203308323
-2.3203135498674428,-1.7975071678508387
-2.3205090242396227,-1.7974193076268332
-2.321473287177833,-1.7971562508309402
-2.3215378081586513,-1.7970982331231447
-2.32273246454377,-1.7967826727601242
-2.322362871335058,-1.7968235838360982
-2.3211735853239386,-1.7970512918746278
-2.3204450721406706,-1.7971739959843458
-2.320305887414897,-1.7971624000666822
-2.3204746885977583,-1.7970806183036958
-2.3205416371698395,-1.7970220473805087
-2.3217872125848493,-1.7966948832555767
-2.3215461602122662,-1.7967065016042227
-2.3209195146758077,-1.7968059914476318
-2.3219613698332284,-1.7965252524288087
-2.3216936440288096,-1.7965429492937393
-2.3215035254796312,-1.7965429605092311
-2.320850206753854,-1.796648528813659
-2.3201483667599057,-1.796765154462359
-2.3196502472660625,-1.7968353549496827
-2.3184852073380315,-1.7970575376320526
-2.3171673952842973,-1.7973145350266668
-2.317309523277839,-1.7972388317246983
-2.316685290539131,-1.7973377717239598
-2.3160828906007285,-1.7974317363217416
-2.3154053112408652,-1.7975428332983052
-2.3157026535023713,-1.797431758752724
-2.3151293543445517,-1.7975190916740964
-2.315118695661393,-1.7974782064003485
-2.315338430910175,-1.7973848174489409
-2.314738458563036,-1.797478228831332
-2.313651025647729,-1.797682725919529
-2.314101139549906,-1.7975368367722355
-2.314039561836856,-1.7975075552603994
-2.3153093830924374,-1.7971748658345745
-2.316581646732796,-1.7968416198221155
-2.3159307408047685,-1.7969466382823944
-2.315689688189669,-1.7969582566863063
-2.315729963329915,-1.7969057642794037
-2.3160272907979076,-1.7967946931050658
-2.3171952739937067,-1.796485211203064
-2.3175944543149956,-1.7963509291336592
-2.3172515490891166,-1.7963857583773721
-2.3179829905041225,-1.7961757584745306
-2.318459792631648,-1.7960237874397103
-2.3184491339484894,-1.7959829021659623
-2.31828568858863,-1.7959768349204355
-2.3192232780950044,-1.7957198566408277
-2.320597379795146,-1.795363403104545
-2.3217411025993755,-1.7950594498194126
-2.323088545903711,-1.7947090713729055
-2.3250277154272605,-1.7942238464813771
-2.3245029225015816,-1.794300125484986
-2.3249797246291073,-1.7941481544501656
-2.3256626600544887,-1.793949208409822
-2.3259090682500734,-1.7938497410526617
-2.3269994296396352,-1.7935579481160757
-2.327912758754441,-1.793306498453337
-2.328748495407519,-1.7930727310687955
-2.3272512086942516,-1.7933706283238928
-2.3277013225964285,-1.7932247391765999
-2.327382678004635,-1.7932540397481755
-2.327270151674667,-1.7932363687407369
-2.3266168329488894,-1.7933419370451644
-2.3260435337910694,-1.7934292699665373
-2.324827560039634,-1.7936630597820606
-2.3238153065457876,-1.7938504244914768
-2.3246777163881855,-1.7936105786459164
-2.3265902127224156,-1.793131432215407
-2.3276563282714053,-1.7928451645797132
-2.329825891726895,-1.7923074360105253
-2.329301099043733,-1.7923837149588686
-2.331034135269427,-1.791945465072864
-2.3315885444096764,-1.7917758084438704
-2.3301664373603854,-1.7920565732649194
-2.3294379241771184,-1.7921792773746377
-2.3304531206962165,-1.791904613500857
-2.332494143073062,-1.7913961777142622
-2.333150405066607,-1.7912033101902027
-2.3336272071941333,-1.7910513391553826
-2.3349237166750636,-1.7907125678420295
-2.337709266741337,-1.7900344642109505
-2.3387753822903266,-1.7897481965752577
-2.3381487367538685,-1.789847686418667
-2.335344282119028,-1.7904434696581022
-2.3328187274057535,-1.7909756953573799
-2.333501662588618,-1.7907767493723015
-2.332925950875564,-1.7908646320825563
-2.332119830679573,-1.7910050217864477
-2.3319563853197134,-1.790998954540921
-2.332047579489851,-1.7909348583721065
-2.3328323823195247,-1.7907126981207202
-2.3338984978685144,-1.7904264304850273
-2.3338369053619514,-1.7903971523444335
-2.3328780132827727,-1.790572356705303
-2.3317905803674654,-1.7907768537934996
-2.3308316734947736,-1.7909520615256125
-2.3300765016731835,-1.7910808407803729
-2.3300658429900247,-1.791039955506625
-2.3296962497813136,-1.7910808665825981
-2.3288392105554307,-1.7912328600484013
-2.330111459402276,-1.7908996174071843
-2.3311266559213744,-1.7906249535334036
-2.330703716091508,-1.7906780215866802
-2.3301546775677737,-1.790759825835917
-2.329222443884401,-1.7909289551070107
-2.3293136528480516,-1.7908648555669533
-2.330200293980025,-1.7906194877364763
-2.331317343352419,-1.7903216129676292
-2.332102146182093,-1.7900994527162424
-2.3334253288523423,-1.7897546029418712
-2.3324664219796505,-1.7899298106739834
-2.3302997869984154,-1.7903802433947822
-2.3311621970833296,-1.7901403974939556
-2.331049670753362,-1.790122726486517
-2.3302435653508837,-1.7902631128191664
-2.329975839546465,-1.7902808096840968
-2.33029985499729,-1.7901636566774974
-2.3298259813440194,-1.7902283318639285
-2.3293278766436893,-1.7902985289800102
-2.3287278897455534,-1.7903919436783773
-2.3286929852218226,-1.7903565837055235
-2.3289369660686607,-1.790257669508488
-2.32992790219619,-1.7899885342515771
-2.3308388034772154,-1.7897376378594958
-2.3318030664154255,-1.7894745810636035
-2.332202261287711,-1.7893402956782227
-2.3330137375492206,-1.7891120569105508
-2.331899631202078,-1.789322632515033
-2.3319665649806467,-1.7892640649630887
-2.33172552715906,-1.789275679995758
-2.3320228546270525,-1.78916460882142
-2.3326524434312788,-1.7889778197583792
-2.3322052577608408,-1.7890364131125485
-2.331374891724277,-1.7891823281173331
-2.3296957175537267,-1.7895216750770602
-2.327917118121143,-1.7898836797164621
-2.3278045917911747,-1.789866008709023
-2.326768092699272,-1.790058898664066
-2.326859286626893,-1.7899948025505181
-2.3264387743882904,-1.7900473173884035
-2.325324668041148,-1.790257892992885
-2.3244166949918608,-1.7904214935918423
-2.324842578089495,-1.7902811263189342
-2.3238060639615625,-1.7904740197004851
-2.323948191955105,-1.7903983163985164
-2.324323141229334,-1.790269556258763
-2.325542043455025,-1.789948470594849
-2.3253276645142775,-1.7899540104272103
-2.3248804788438386,-1.7900126037813804
-2.3249716730139762,-1.7899485076125663
-2.3248324880456863,-1.789936911750169
-2.3242082553069774,-1.7900358517494306
-2.3241199896110953,-1.7900126520698554
-2.323236276953377,-1.790170724051943
-2.3230995050253536,-1.7901585782901313
-2.3235496337210435,-1.7900126857715954
-2.32374510833574,-1.789924825492324
-2.3245032231825817,-1.7897087470731983
-2.3250818927144,-1.7895335618273354
-2.3261213202805577,-1.7892533760239033
-2.326164023012067,-1.7892003304016102
-2.3268445308461847,-1.7890019375766564
-2.328347173382454,-1.7886161913130465
-2.3292605022547432,-1.788364741705575
-2.330685552571802,-1.7879966776648943
-2.3310338138631996,-1.7878739993574015
-2.330559940209929,-1.7879386745438326
-2.32970290074153,-1.7880906680649018
-2.3306429178391674,-1.7878331365699027
-2.331502885539305,-1.7875938472557107
-2.3330322163009236,-1.7872020191045725
-2.3325583426476526,-1.7872666942910036
-2.3329575375199383,-1.7871324089056224
-2.3347172471774678,-1.7866880805033334
-2.3345004551964537,-1.7866941702351091
-2.3347977974579597,-1.7865830956895283
-2.334685271127992,-1.7865654246820901
-2.3342890192809578,-1.7866124109031056
-2.3346397079211023,-1.7864891794354882
-2.335858610389309,-1.7861680937163078
-2.3365148723828546,-1.7859752261922486
-2.3344525178461786,-1.7864018948025904
-2.333365084688355,-1.786606391946053
-2.3345597413159895,-1.7862908315277668
-2.335189315326703,-1.7861040458359683
-2.3336653551815996,-1.7864080216073492
-2.3325779222662923,-1.7866125186955457
-2.3334912511385815,-1.7863610690880742
-2.332711819167939,-1.7864953769044383
-2.33193238695478,-1.7866296847760688
-2.330459345839568,-1.786922056785538
-2.329781766479705,-1.7870331537621018
-2.330695095594511,-1.7867817040993634
-2.3308881574114575,-1.78669439366424
-2.330775645875003,-1.7866767192855586
-2.331123906923884,-1.7865540410333325
-2.332163349283554,-1.786273851858658
-2.332077511178935,-1.786250098963692
-2.3323214920257733,-1.7861511847666567
-2.3323108333426146,-1.7861102994929088
-2.3333260150681996,-1.7858356389903707
-2.3350348056958374,-1.7854029143499939
-2.3347937533232543,-1.78541453269864
-2.3346788141955366,-1.785397411535349
-2.3345929760909176,-1.785373658640383
-2.3358627973464996,-1.7850409692145583
-2.3372635870294727,-1.784678433846013
-2.3381235695231237,-1.784439141160578
-2.3392672775338403,-1.784135191246689
-2.340925141613572,-1.7837140720814786
-2.341937903265909,-1.7834399630810769
-2.340954750795161,-1.7836206960588163
-2.3393798568266533,-1.7839362789633524
-2.340239839320304,-1.783696986277917
-2.3407675677532196,-1.783533409823197
-2.3400899883933564,-1.7836445067997606
-2.339053481783439,-1.7838373984680571
-2.3401729514715983,-1.7835389721418071
-2.339007918819066,-1.7837611531661886
-2.3392009658424993,-1.7836738461023083
-2.339396455008193,-1.78358598250706
-2.3394876491783303,-1.7835218863382458
-2.339707376909098,-1.783428499100092
-2.3382367709031637,-1.7837203161809159
-2.3378162584220443,-1.7837728310740668
-2.337521859670823,-1.7837966063447506
-2.3375112009876644,-1.7837557210710027
-2.3355264534637126,-1.7841647040871713
-2.336131781633853,-1.783983443696266
-2.3351728895546744,-1.7841586480571359
-2.334929409590828,-1.7841708196211725
-2.3341766505669885,-1.7842990490317845
-2.3344230590050894,-1.7841995816193583
-2.3344366607135,-1.7841531677287406
-2.3352723828155817,-1.7839194036601749
-2.3366198110838874,-1.7835690286401766
-2.336429692534709,-1.783569039855668
-2.3365475746876787,-1.7834988618545935
-2.337101969034415,-1.783329208596843
-2.3378358382832007,-1.7831186554233438
-2.3392099547768552,-1.782762198515818
-2.3387118352830125,-1.7828323990031427
-2.3383665024658695,-1.7828677814622462
-2.33863958409329,-1.782762235588801
-2.339191565642276,-1.7825931321751989
-2.339258514214358,-1.7825345612520123
-2.3379916211905143,-1.782779954884715
-2.335339952989858,-1.7833409201511954
-2.3351498344406796,-1.7833409313666868
-2.3355223561236462,-1.7832127244423244
-2.3355383706298065,-1.7831657607075582
-2.3349383985251837,-1.7832591720346829
-2.335361839238042,-1.7831193613484086
-2.3359429215676104,-1.7829436262583966
-2.3369581035357117,-1.7826689657005923
-2.3373306252186783,-1.7825407587762294
-2.3375261143843713,-1.7824528951809808
-2.3375906353651903,-1.7823948774731846
-2.3380431768586303,-1.782248435110501
-2.3390583588267315,-1.781973774552696
-2.340046874638496,-1.7817051908531882
-2.340370890089321,-1.7815880378465898
-2.3416407188629176,-1.7812553467075092
-2.3420156606191322,-1.7811265882810101
-2.3417479350572306,-1.7811442850906745
-2.3423775163434417,-1.7809574977408877
-2.3440863069710804,-1.7805247731005107
-2.345947869239389,-1.7800572338584215
-2.346475597914821,-1.7798936573484347
-2.348489954377846,-1.77939129836487
-2.35017206429815,-1.7789646538987656
-2.347852650158229,-1.7794499029345314
-2.348254265103763,-1.779315066047014
-2.3484230665291403,-1.7792332842287604
-2.351385663663683,-1.7785148339525907
-2.352606993480637,-1.7781931950732854
-2.351340093181295,-1.778438590363976
-2.3506867669375033,-1.778544160381658
-2.351292102625659,-1.778362898277499
-2.3525110048513493,-1.7780418126135855
-2.353526186819451,-1.7777671520557807
-2.355414437313109,-1.7772935309261646
-2.3569922595133552,-1.7768906522285053
-2.3550075192649014,-1.7772996335866862
-2.354945926758338,-1.777270355446093
-2.3570136373605326,-1.776755837771971
-2.3597725215129848,-1.776083810943922
-2.361837804523916,-1.7755698464851908
-2.3618780721461463,-1.775517355791543
-2.3650468028210616,-1.7747519304545827
-2.366345739650739,-1.7744126059811054
-2.3613077089805965,-1.7755173911512718
-2.358629367590621,-1.7760844348787703
-2.355824920231279,-1.7766802164602176
-2.353891099255233,-1.77707759400122
-2.353853767140239,-1.7770427872437564
-2.3526378006643016,-1.777276575401293
-2.3542956574685348,-1.7768554578940703
-2.3560796202421352,-1.7764056025328996
-2.355940427998347,-1.7763940083284917
-2.3559564427470234,-1.7763470445384588
-2.357022558296013,-1.7760607769027665
-2.3584985276429635,-1.7756811091001734
-2.358897722515249,-1.7755468237147929
-2.3585548172893698,-1.7755816529585051
-2.356184469326044,-1.7760785091274254
-2.35640420433231,-1.7759851202312835
-2.3557266249724473,-1.7760962172078474
-2.35494718548379,-1.7762305267374658
-2.3556034474773355,-1.776037659213406
-2.3582071176043407,-1.7754010035737033
-2.359350840408571,-1.775097050288571
-2.359366862190229,-1.7750500848958168
-2.3601249770370707,-1.7748340064766912
-2.3609849522552233,-1.774594715449244
-2.361231360450808,-1.7744952480920835
-2.360888455224929,-1.774530077335796
-2.36105725640779,-1.7744482955728091
-2.3626350861260517,-1.7740454151618958
-2.3634465548695456,-1.773817178107479
-2.361049533474385,-1.7743201127926835
-2.359423713443003,-1.774647301061853
-2.3586952075352343,-1.7747700035135832
-2.358762156107316,-1.7747114325903963
-2.358880030742271,-1.7746412563025757
-2.3578168509430344,-1.7748402264318908
-2.356343817345837,-1.7751325967281055
-2.354514284089849,-1.7755062085006619
-2.354348411381243,-1.7755006944152598
-2.3553902738141623,-1.7752199537384488
-2.355251081570373,-1.7752083595340402
-2.3538823359357504,-1.7754769640065429
-2.3541263165400723,-1.7753780498647735
-2.354346051788854,-1.7752846609133661
-2.354104999173755,-1.7752962793172777
-2.353660233819081,-1.7753543211140461
-2.353596221239269,-1.7753255944755888
-2.3536898427581536,-1.77526094514665
-2.355037278544474,-1.7749105684133963
-2.3548738334271313,-1.7749045011126034
-2.354914108567377,-1.7748520087057016
-2.3551071628663087,-1.7747646999838318
-2.3548151839458193,-1.7747879238076445
-2.3563687603054935,-1.7743905704108796
-2.3569231621702444,-1.7742209154398747
-2.3573999642977705,-1.7740689444050544
-2.3583108658213128,-1.773818047957707
-2.3578394270348038,-1.7738821682707597
-2.3576735540836813,-1.7738766542406237
-2.3565109415043968,-1.774098283762869
-2.3555253687178843,-1.7742795682980104
-2.354692575090058,-1.7744260365181865
-2.3524531955541232,-1.7748930467443877
-2.349876707017444,-1.77543687957682
-2.349533801791565,-1.7754717088205334
